0,1,2
97,0.9011041452831923,0.20064755615337238
98,0.9627015393500318,0.9649971600997939
99,0.9757069597157493,0.6585185478442737
100,0.9217943055441186,0.8810813650821793
101,0.372383005626976,0.1907044798254084
102,0.9229866044520973,0.4141054401082207
103,0.993470002983154,0.7412601676075594
104,0.9942480352325561,0.7976412240037325
105,0.9576171039724373,0.6301359150507586
106,0.9811235842943699,0.9315593661452256
107,0.8412034900736425,0.3635611481490887
108,0.9604105226131715,0.9080812828951677
109,0.987196182401665,0.4172425281262595
110,0.4780487949484642,0.12297079301837177
111,0.9899055359941622,0.8547586896031949
112,0.7831381282040071,0.17618709396408694
113,0.9846843265380243,0.5709712187349696
114,0.964494687436684,0.6809174514756553
115,0.9631561237612034,0.5234257120246462
116,0.9706152821029919,0.6061061354046267
117,0.9413834525872834,0.6647685244144039
118,0.973267887098324,0.5717160430256403
119,0.9771150664754016,0.7306595587312765
120,0.9897636134519676,0.8339702347172697
121,0.9786185575306173,0.7875335667788783
122,0.5449418709367888,0.05134527224683405
123,0.6322260715354846,0.27925020225933583
124,0.96076697585388,0.8497665339978874
125,0.9680665804342907,0.3107568072056208
126,0.97133292852664,0.5286421263047676
127,0.871638867097553,0.3978853724978497
128,0.9577479680893802,0.0868909166109817
129,0.9667694059501036,0.5304445223967782
130,0.9382732306971904,0.6306973935241453
131,0.9716628842080217,0.4564232603577707
132,0.9328118269126013,0.862652725468148
133,0.9531028521111724,0.23843890706763327
134,0.9519386830105219,0.41228102818299794
135,0.9498449684366297,0.25689789208820824
136,0.553487656964587,0.0776295869227317
137,0.9493025464651557,0.5361420861200801
138,0.9615701457662837,0.43626594244093764
139,0.993606621077679,0.9914226991313294
140,0.9127157542140463,0.20579337628018135
141,0.9625586419871348,0.5922681185505152
142,0.9870937671089625,0.7208823154688504
143,0.9666880294640395,0.6519140745152219
144,0.9302226520025931,0.7411176785875484
145,0.9631957359968119,0.825797741392193
146,0.5573947954382839,0.1039602609134993
147,0.9042674908487336,0.0304566981753982
148,0.905752279275986,0.45768286728311314
149,0.9874363409962594,0.9472818338916272
150,0.9623329180891887,0.8839761360854254
151,0.805100749170373,0.09659518717285376
152,0.9670733981704758,0.5559679130246146
153,0.9877304055777988,0.5668051572634214
154,0.9748708577458514,0.7456101237552245
155,0.9652288563881765,0.41887007693565803
156,0.9666803404328778,0.7281565796302173
157,0.9805512066584455,0.8084649142450331
158,0.9438590341804063,0.3835358562627714
159,0.9406135446335275,0.7385967126360917
160,0.964086819057384,0.06935770698035792
161,0.9849699196793047,0.9049858680883207
162,0.9813315606981917,0.8617160510079807
163,0.9792957396937212,0.9414236666539593
164,0.9690191812667273,0.5227615792191893
165,0.9716426361200052,0.7379782107565145
166,0.8174987404573514,0.657007891989638
167,0.9579947203352764,0.6433113557473027
168,0.5489962486202116,0.19294444661194665
169,0.9697539542145545,0.46434229454456133
170,0.9490185171823706,0.9076168872082873
171,0.9648921873592256,0.8354559684768288
172,0.7763101789397482,0.08330728379110575
173,0.9881456277082928,0.9505205950569636
174,0.9443350083389818,0.7599805642077333
175,0.9759394554715454,0.7673275411984926
176,0.9823331181431262,0.9322239556147948
177,0.940607964512064,0.5390767303635838
178,0.91542141318999,0.7673638297101657
179,0.9692443308656827,0.7663967986991252
180,0.9975870218273948,0.9534910824262345
181,0.959998499366962,0.5294029074109594
182,0.9668395359027339,0.5554676224507178
183,0.9745398953448957,0.9601093073792063
184,0.9961213111590139,0.8085118594813661
185,0.7496904200718348,0.2884007711129809
186,0.9832194597778167,0.855244453304448
187,0.9845464734156026,0.896594564875498
188,0.9814310211203392,0.5747112205067867
189,0.9550738734428962,0.11278892439929011
190,0.9796530882855019,0.9035119273620408
191,0.9798003840787711,0.8381726757554786
192,0.7291990688064531,0.5918415070711887
193,0.9430396179619187,0.5974710365286615
194,0.801423124300578,0.657151885032778
195,0.6920674097535149,0.10075122973517836
196,0.9137979459186999,0.44218122864339093
197,0.9851495362682932,0.8940991774160216
198,0.8646083202657977,0.8097329836316554
199,0.933597305370182,0.760617552844606
200,0.900262233356222,0.6207956940532382
201,0.9824142211329758,0.8526203473508627
202,0.9813293464218772,0.7787909584080215
203,0.9783811641008701,0.8236672880798374
204,0.8325906425405719,0.42508982035231124
205,0.9813673378932768,0.7137365635600752
206,0.9692426280804899,0.8715209343755752
207,0.9533040583307533,0.07938836295441787
208,0.9727202984864649,0.19721237444790285
209,0.9127318753818044,0.4066774036285372
210,0.9788523229069374,0.4554995746006011
211,0.9744133769591742,0.9574327695007492
212,0.4603529062422179,0.030668574854720854
213,0.8522698674795852,0.579836512592995
214,0.9541557645590988,0.7529166274721885
215,0.7037904071788416,0.09385383848019535
216,0.9858028757369307,0.7905365616143238
217,0.9862991229696422,0.892927445992967
218,0.9454367581054093,0.054893542357800196
219,0.8741653424940843,0.6104319803589426
220,0.9614399415309233,0.07782838514880519
221,0.9839203847760725,0.9164097483435055
222,0.975375209684216,0.7294813182818642
223,0.9915438072696884,0.5939653946176688
224,0.9555652535643279,0.5796599364675183
225,0.9176886743858086,0.7223142533410258
226,0.9607599259093791,0.5467984449203265
227,0.9874737164155823,0.8168581451343129
228,0.7611330129213948,0.40772851861681136
229,0.9489917828519355,0.0408824626242561
230,0.9743890677689434,0.2975066865668735
231,0.9546136950476637,0.07172121742780513
232,0.9906257933764547,0.8868887225382653
233,0.9948435911761001,0.8323670504509664
234,0.9114598589439005,0.7416195729150037
235,0.8917385948351559,0.1863636631437665
236,0.9456019833273933,0.5421414574663986
237,0.9939362122716855,0.961008001588989
238,0.7570782860439959,0.044153307817167864
239,0.9852762766381981,0.6783399784926554
240,0.9850636112414014,0.55988556221987
241,0.9603297642628564,0.12761850424974608
242,0.9924203030635549,0.7738122030244073
243,0.9910646561561518,0.5935583907008175
244,0.9522927830233664,0.06783091246522033
245,0.9844812936319208,0.8221768689444093
246,0.9486266377169231,0.8221181354701954
247,0.938349100837524,0.6134198790141158
248,0.8937352478220306,0.5642016109551982
249,0.9898264747880405,0.8711600798711475
250,0.8172903804243956,0.19156635871036165
251,0.9607822653965628,0.18875534909724634
252,0.9547864423141753,0.675575282836795
253,0.9324684718809038,0.7033977652078921
254,0.9000059951345425,0.04034953771958405
255,0.6404377847145744,0.867809706204782
256,0.990486256417876,0.9469627235217024
257,0.9418580797665278,0.06399302868476275
258,0.9846765371485697,0.9164919818113232
259,0.8241725346581169,0.8727923579386099
260,0.960482546202939,0.5649842303435562
261,0.9883508927958519,0.289029823411177
262,0.3983943479290084,0.0468000343507603
263,0.8690491710152768,0.22783194216181346
264,0.9846610132753665,0.6233011975776945
265,0.9237236842758995,0.3172899418604903
266,0.9274020125779321,0.44474827968339636
267,0.951075666104514,0.7443066371099062
268,0.8815010871795814,0.5698897095520365
269,0.9511595893060706,0.5477403854701344
270,0.9783211295064568,0.8505169101274055
271,0.9627864418260141,0.48284170018843475
272,0.956982531385581,0.6248499205816633
273,0.9968356183362114,0.9584149490615902
274,0.9747724283405,0.7519907676662266
275,0.958903163778637,0.08306673167804435
276,0.9416829494749028,0.2891308757627311
277,0.9883445699989999,0.6094124279642984
278,0.7975652044132632,0.40143772692386637
279,0.8882385490735899,0.3585938137817267
280,0.9524542578148614,0.7857024932125303
281,0.9731124258423742,0.3842582629824486
282,0.9884405018501392,0.3011937562005327
283,0.9341016599134067,0.36629196130919295
284,0.9311048887668899,0.42851171283358513
285,0.9951516801986935,0.9527001151708065
286,0.9655469152302346,0.4898885261504127
287,0.9946874903233257,0.9546706863070077
288,0.5582524908677634,0.10858781775485271
289,0.9817942197822129,0.7019000301410125
290,0.9491529209202977,0.49612721203988097
291,0.9904529062904982,0.8578657301804274
292,0.9731613845900762,0.4522578601143542
293,0.9128680918913198,0.42769018247496016
294,0.9825700593961434,0.871173484441113
295,0.9606715577104556,0.42848065732268614
296,0.9658591618490275,0.8683221002921223
297,0.9314599575602842,0.5295596224366503
298,0.8695683207842877,0.48927853021790557
299,0.9851349169418566,0.43182114899356216
300,0.9453442211689754,0.783889472530009
301,0.9795052750770579,0.9661379388792445
302,0.9872968652332839,0.9035361187152434
303,0.5943911896373905,0.09240979845599295
304,0.9488837050383483,0.35286860244410223
305,0.9920585341636537,0.9273931518224711
306,0.3312963591985699,0.04677957286915735
307,0.9222455123644782,0.668026651523153
308,0.8255482453595712,0.11455971325427328
309,0.965599995096635,0.49920158854539276
310,0.9709679197844392,0.8244769094685841
311,0.9425705269865378,0.4181894316612419
312,0.9674284430723726,0.7468161421581081
313,0.975312842265883,0.8170897877133456
314,0.9428173814394741,0.1432450555885938
315,0.8625133639411862,0.6448215586268439
316,0.9821087241248367,0.7417930813258589
317,0.9896604372170789,0.8063444978211312
318,0.8607222098914447,0.810366535774116
319,0.7735521046966604,0.49148564396286654
320,0.953732405967495,0.6467502557987406
321,0.991138017649671,0.9493050856057278
322,0.9153432464841001,0.24242754335501737
323,0.9432531734267219,0.44315311278583724
324,0.9231428985291501,0.4414250432688559
325,0.9626495978046945,0.856749980249468
326,0.9639882592401213,0.8850757082794618
327,0.9830549944448911,0.4451405209935696
328,0.9693417745730364,0.7466585961782999
329,0.8411476822447768,0.40120630110363664
330,0.8359718586261955,0.17126426783970294
331,0.9817244367868642,0.7239233488566432
332,0.9912479371759882,0.8282341219590736
333,0.8804692779972971,0.08199381030010056
334,0.9376052683039271,0.6534330139587297
335,0.95487375061972,0.3995037047980913
336,0.9874784656154745,0.9683874250820362
337,0.930986929487828,0.6374425276419264
338,0.9944235014967706,0.9315431689027228
339,0.7226872892532958,0.30925610607955445
340,0.9814213778149378,0.8906667757092045
341,0.9962814388753056,0.862971174553
342,0.9762442023253544,0.9008044279813864
343,0.9903563928607899,0.8833715306730514
344,0.7515436105854651,0.25315837184226064
345,0.9698484148073935,0.4383479313826446
346,0.8012108960794284,0.0967805772910505
347,0.9766620014847207,0.84244517070502
348,0.9867538396966141,0.19819910478698866
349,0.9810684790201654,0.8912370199658723
350,0.9915395904113329,0.3204637176723971
351,0.9261762161581741,0.04450135604595662
352,0.9870534961340167,0.7981302507064011
353,0.9596466634425452,0.5264169321066756
354,0.7129740071220961,0.2070251158911024
355,0.9763778269013925,0.8882073689023987
356,0.9897389169725124,0.9081001573568759
357,0.5110925831768349,0.07724140820339953
358,0.9757130583972159,0.6122110759801456
359,0.4885585139989007,0.07906863311892531
360,0.9190207366552676,0.6167132527757171
361,0.9099327519889514,0.18069633243654426
362,0.9689362220053632,0.7998757037790596
363,0.9165189237672465,0.6727083915088548
364,0.8147967779685594,0.26225872321281696
365,0.9793282284647936,0.6474535664715106
366,0.9835995703001973,0.9472551726295455
367,0.9693054144279017,0.6336406757871673
368,0.9838227066430026,0.7792553011876389
369,0.9751936545184919,0.9121114053290829
370,0.9880174117168679,0.847932548674347
371,0.45666543709763685,0.01881979229888453
372,0.9869280358950248,0.16757153603646768
373,0.925613455597185,0.6985297080945128
374,0.9535166898383459,0.564820100373726
375,0.7921973706759247,0.26827430347761083
376,0.26734960437388156,0.030766685236129354
377,0.9689755923495951,0.7592489532289602
378,0.7708514197045252,0.2527006328322027
379,0.9731416813147714,0.6670288862477598
380,0.9964036269284641,0.9341943760024134
381,0.9349454679974887,0.2207523901947711
382,0.9409061411059212,0.19193051284508444
383,0.9708574554655817,0.9402275239257105
384,0.9417970478993641,0.11460028018409218
385,0.9847399378078154,0.3286539600337538
386,0.9790851695284538,0.7227118020580523
387,0.8344871252784509,0.3379673412490407
388,0.810806679643118,0.09303973788704689
389,0.933108368160314,0.9269343805993175
390,0.980335775661511,0.47344009250786734
391,0.8793317802322574,0.4860908903080452
392,0.9806598542893701,0.16618487996252418
393,0.9202271398512725,0.6106838693343415
394,0.9879834242631601,0.8640038446515483
395,0.9764458775941129,0.5771590807069846
396,0.9946376729677004,0.8201183281722447
397,0.8606945415649876,0.2879744819232486
398,0.9033765997460768,0.7956049670636076
399,0.9374091275876928,0.5937417341792113
400,0.98621180422574,0.9766868710697606
401,0.9877563667057002,0.7177644631510942
402,0.9691194643512504,0.7802513556651963
403,0.9212755697529942,0.13684500498855168
404,0.9056275740968717,0.4050530635814642
405,0.9784428899451464,0.6232544913671307
406,0.9861635657821967,0.957576113280606
407,0.9160194042913605,0.4441873130760986
408,0.9898249080360161,0.9218095474912089
409,0.9782740702110115,0.4306090892811014
410,0.8318786761808704,0.8756763400916547
411,0.8906119918132959,0.5670084289733671
412,0.9407436207823624,0.28452883471125345
413,0.5572749394834012,0.04814861843884899
414,0.5035032424726201,0.16975230051813572
415,0.9407400659081142,0.363313481815287
416,0.9620426252272345,0.8488219482296293
417,0.9813787037364801,0.7868808481538054
418,0.9704396689654291,0.27480976866352635
419,0.9792101940904379,0.14249672228933508
420,0.9394840309981464,0.9260576805800615
421,0.9514882820911462,0.6098071067107949
422,0.9788753575428599,0.21633996768898134
423,0.9540618274915084,0.47859049838322376
424,0.9960599692396483,0.8406964081950251
425,0.8627484858351258,0.05300074880614514
426,0.9758832634705124,0.06173275383616805
427,0.843160721964507,0.215499246483548
428,0.9635167460021706,0.974056677553415
429,0.9918298128583016,0.9472084866713428
430,0.9955764569854768,0.9568630222878131
431,0.9796063283338996,0.5850207681423416
432,0.9549387806912326,0.8229879896195602
433,0.9897437196568853,0.7089924223499584
434,0.9717955150108488,0.27532466184729854
435,0.9851109281640807,0.8613424748293078
436,0.9964653566452089,0.8847413643968659
437,0.9601844478950738,0.636696228036098
438,0.981824587031422,0.78573845559376
439,0.8599429798486704,0.45208877199467856
440,0.9604224694830379,0.7346315723374015
441,0.9486349546405859,0.4369309039552699
442,0.8506758060771481,0.04901429521609735
443,0.9963761721901822,0.9497396765894429
444,0.9979597840444795,0.9813049999751785
445,0.8810953497904964,0.9061207857206132
446,0.9840899181177745,0.756849473868132
447,0.9893605913270458,0.9705433014227907
448,0.9473040676604424,0.21038399824855913
449,0.9340923781685038,0.5270395426357707
450,0.9580971191961782,0.7797244442491295
451,0.9792217875259032,0.8837808477185218
452,0.9807160429185464,0.9507586436588175
453,0.9816476760701869,0.8514720598306047
454,0.9878099394940716,0.7537320000086958
455,0.9324553093199844,0.7119265620997111
456,0.8810886334237017,0.6284924011904673
457,0.9681390555128131,0.1743192952445729
458,0.9722670148687828,0.041534625371491996
459,0.9757708148121218,0.0845511799260864
460,0.9231211047793413,0.5830203806668158
461,0.9725399804049548,0.14984768610612387
462,0.9779080470852024,0.8052229215869049
463,0.7908215777150425,0.31318125940307695
464,0.9813063600081356,0.7331338568241601
465,0.955424102545945,0.7372730518466584
466,0.9623465316531494,0.8767296242264503
467,0.9925429502338656,0.9334281496428639
468,0.9708132408401867,0.7238671503700256
469,0.8834685647584783,0.20864936842180593
470,0.9863636249467685,0.8756451310050068
471,0.9699665121533735,0.5415552075850385
472,0.8032007000320611,0.733954241036318
473,0.9527630468474684,0.4311640727740508
474,0.9439906888387679,0.18198298521171885
475,0.9700184771898206,0.6372284890565475
476,0.9806507796100864,0.8165604883166269
477,0.9952805850253579,0.727542624321746
478,0.9843520242932897,0.8837332618199709
479,0.9946588795750623,0.9796219010744429
480,0.9682052480721272,0.7279016732533488
481,0.6030150733083446,0.15132262612134517
482,0.9635938469784715,0.5362912223123311
483,0.9931139952684404,0.9712319517062005
484,0.9712192102820103,0.7854367485047273
485,0.8687554011341496,0.5255757275362587
486,0.9724911608556157,0.6461136512460112
487,0.9813397400195685,0.8823883991039312
488,0.9421798763478489,0.04559324980446955
489,0.8224978289303733,0.650510839547876
490,0.9735011971746027,0.6422540680986919
491,0.9820110534199007,0.856510367326509
492,0.9644790195572823,0.7334732680763342
493,0.9871489764083423,0.9703119799300971
494,0.927232411937866,0.0701283389200934
495,0.9481558027459962,0.8832336344607694
496,0.9657900984875231,0.6170303490728521
497,0.9664253155221493,0.3273644238314902
498,0.903283851115636,0.25542852470007316
499,0.9900250706414472,0.9644348674950349
500,0.9827465162454138,0.7157326180254344
501,0.9824372004822679,0.745356022762377
502,0.7471583638264817,0.284776701145237
503,0.9943799409256073,0.7825831947423195
504,0.6643927436129854,0.17815771083634424
505,0.8564642615108662,0.2963131017695023
506,0.9460587958388395,0.661298408035205
507,0.7525904465022499,0.2012301525374225
508,0.9523511763239697,0.6458466601783139
509,0.9771464252496064,0.9302720296797151
510,0.4975985685250417,0.07450366875614589
511,0.9710352361758798,0.5189297641845074
512,0.9684479582418439,0.7327297782068513
513,0.9568034477519536,0.22588677951424052
514,0.6950553177988822,0.21402417365687043
515,0.9125565350517163,0.24630770130125046
516,0.3427365523208199,0.06294250969070658
517,0.8774060941822018,0.44325942269830676
518,0.9081580206307416,0.33918702187837324
519,0.9245225464198673,0.37703902914114273
520,0.9758910827770456,0.866968601525413
521,0.9769109889417843,0.8098777719798397
522,0.976818835717148,0.7865634438705019
523,0.9902838487375268,0.9656158347722427
524,0.9958661378640361,0.4092572997875602
525,0.9784424725274763,0.8121554496387328
526,0.9560467633205908,0.5724116467129887
527,0.9858485181710357,0.9342187315938378
528,0.9634337718074084,0.8491383166797859
529,0.7559404905755263,0.1334255849673447
530,0.9882050168868455,0.8995597908381272
531,0.9347680544573621,0.09404344859574765
532,0.9431882355111672,0.10297931482697797
533,0.9886806917056442,0.9376276264675945
534,0.8600974862476765,0.6572509698851349
535,0.9793737206041249,0.8246613823580309
536,0.9794649078546132,0.7215177533385704
537,0.5432174216131469,0.0763256262851153
538,0.9228175842517192,0.36201370541446987
539,0.9631887333408097,0.38797348129206677
540,0.7436059230474086,0.23049619185829462
541,0.9489493345981187,0.1474043796727177
542,0.9689614219345738,0.5145028948541965
543,0.976622643999005,0.8486413466543267
544,0.9925372984540454,0.5364102458543869
545,0.9972118109786007,0.9378646206031873
546,0.9893294823844836,0.17418872949833542
547,0.9460990352982384,0.7691866320369847
548,0.9795087445242295,0.6783709530125521
549,0.9477016339447208,0.0290266187648045
550,0.9432934036317051,0.6616083399520283
551,0.91483697840532,0.5569328059585581
552,0.976206777879857,0.9034572231537332
553,0.9811583912289215,0.9505359821793662
554,0.953568693602039,0.7074902063485262
555,0.8033466112382359,0.1586994849219514
556,0.9594853406093435,0.06900226032080448
557,0.9927641057143749,0.8595623208002378
558,0.8285986870798014,0.30010463411296595
559,0.8145984738483442,0.6530432298799509
560,0.9903735004865503,0.753666579539462
561,0.9426975102156637,0.7330507859195572
562,0.9690406301496511,0.7413731394870288
563,0.9942877735645451,0.8886240814076474
564,0.9888295787522915,0.6930634903997971
565,0.8654271716945824,0.3872501013748072
566,0.9849918431600279,0.8428846084769985
567,0.9887649231727127,0.8896220552547778
568,0.8418401065312215,0.5928387047873842
569,0.9362812382697112,0.6051994978506646
570,0.9740444222752392,0.7615085133702005
571,0.9849071062582617,0.9404301469379451
572,0.9828313665415654,0.8560783515833886
573,0.763604367521086,0.9730787254161151
574,0.9871092966959586,0.5417538156862802
575,0.9819904458778715,0.3164670580609744
576,0.9720318856283577,0.8626883423317757
577,0.9721396923988828,0.5621188893666802
578,0.9810755742891215,0.724537802417292
579,0.9658253045691348,0.6663125883813463
580,0.9689356779365154,0.7260563512680321
581,0.948792642060106,0.5564590812106254
582,0.9820288952646333,0.7892004976447395
583,0.9764500882902684,0.882279727639582
584,0.9824932567027015,0.9135228537979847
585,0.8497547525216229,0.3993447645251268
586,0.9766175344616572,0.5716268014850892
587,0.963301267360758,0.7028603398115196
588,0.9848997455461113,0.5421791792208941
589,0.9982344712314443,0.9841418972206606
590,0.9909379047467436,0.3249230568809287
591,0.7259946593190669,0.7226856804474808
592,0.9947698439351847,0.9909940263710464
593,0.9391874085892669,0.940021645261601
594,0.838821439018976,0.3286185819355504
595,0.9764551489024786,0.3847483934382583
596,0.8427777283740406,0.3712515632866158
597,0.9359919930076572,0.5500929766362317
598,0.8555891561310198,0.5559740375477045
599,0.9895137598880821,0.6772516043668078
600,0.9330017556339432,0.775007212457512
601,0.9886338768342844,0.8127120963454035
602,0.9925447283386254,0.6497838933412756
603,0.99460609215091,0.9431458750624961
604,0.9607014933699434,0.038294119217074596
605,0.9851231932654952,0.5183814840645498
606,0.9903443679589063,0.4933447574760089
607,0.9256050452535765,0.17245736690817626
608,0.9736733186418753,0.697331968879817
609,0.9586288563660265,0.747133729206024
610,0.4834205980300349,0.1284741515199488
611,0.9865672645711226,0.9436667195028824
612,0.9840039915331779,0.7722761247753187
613,0.40292014221984884,0.05990307808420503
614,0.9360135540594211,0.18809609670029226
615,0.9652819536210433,0.06307154247979141
616,0.9476928342960637,0.22803610019404674
617,0.969471120639697,0.05916683464281358
618,0.9844110407730882,0.9152348223462613
619,0.9628889147197328,0.7482430920943927
620,0.6376820198994826,0.03952838102141054
621,0.669870300464544,0.0949224255510378
622,0.9798238379846966,0.7779093933999681
623,0.9264102726394283,0.5319094470434427
624,0.9233581975332381,0.7247631687682604
625,0.5646129934903781,0.05798864412401172
626,0.9940796786233635,0.9417560346901919
627,0.9520575779042377,0.7365725876280382
628,0.959685925751954,0.8496316618553976
629,0.921338592501221,0.1790005359666006
630,0.9724341086287244,0.09484650558578278
631,0.9719199242358011,0.3130847850189249
632,0.9352562341725007,0.6794237473795659
633,0.9767275599731069,0.7212337689009161
634,0.9930251259513129,0.6055311403547128
635,0.9658160026958242,0.4331094694065619
636,0.9890667511512413,0.9887366844724853
637,0.9555146725764071,0.5942101907817368
638,0.963562499531325,0.4400083058360509
639,0.974822992355263,0.17494001516335256
640,0.7391570297373903,0.11440361090641982
641,0.9966697872148437,0.9901320533975722
642,0.5583998710303808,0.1664627034115178
643,0.958258050190039,0.6440129995966246
644,0.9684711106899521,0.14867166780749774
645,0.9564049860570478,0.5445900903820179
646,0.7670066414535598,0.8166976527838906
647,0.9760566064757469,0.8581252595197436
648,0.951175600051113,0.3435367260756207
649,0.9487132134249004,0.7409716568343213
650,0.9842355456852745,0.3064793824821831
651,0.8989006527642366,0.04340711749428561
652,0.9007560282466707,0.5820629302839548
653,0.9361027682977197,0.4085997121003412
654,0.9786354455921585,0.9318842137758176
655,0.9343738929334481,0.12938627674066283
656,0.8840164572013866,0.5431512444269231
657,0.9571077353376106,0.7222908504068571
658,0.9680280038976122,0.06994667798941234
659,0.9968603735189089,0.9653932860843464
660,0.9938190062559444,0.914780021248436
661,0.9710785594884817,0.5505713906424179
662,0.8531091950937645,0.3265421641897577
663,0.9967565035265854,0.959029390943296
664,0.9515191172830069,0.5610340497936348
665,0.9850798345102513,0.7816426746563917
666,0.6667618236724984,0.055739522252914564
667,0.9824715063597061,0.8820650696367426
668,0.973678868547022,0.7498235055959652
669,0.9670603647529745,0.301348930117011
670,0.9412557883509026,0.4223618094776975
671,0.9666555034980937,0.36421487550303366
672,0.7050893364069767,0.7929387686414118
673,0.993175124364262,0.8420882296604741
674,0.7807507469758954,0.3680571973010103
675,0.9100202298968685,0.02671373461403037
676,0.9809833763558912,0.22140775234471033
677,0.9847294810212741,0.7717308689612238
678,0.9501556509195896,0.6070086783088658
679,0.9755683309903137,0.8134183298184624
680,0.9703796368324694,0.24768456064803723
681,0.9778747300195324,0.8046548313188061
682,0.7016334315772168,0.4091956623430584
683,0.9976178704557213,0.9772517826960488
684,0.9841859713524262,0.9565451634411412
685,0.9878596810951621,0.6673677361917951
686,0.8863469956213758,0.6472218047785454
687,0.6807860992337159,0.2288396195022493
688,0.9939177217531595,0.9802711507208584
689,0.9238785406254911,0.33490098147688707
690,0.9605882512342998,0.9453798539333756
691,0.9461513102762596,0.3739730294572652
692,0.9672899449317534,0.6833519077539821
693,0.5720072205165794,0.2193809361881106
694,0.9949007324089663,0.45842843925401844
695,0.9789182524548091,0.907793961014143
696,0.9581537121982913,0.9076346297632297
697,0.9746535164337236,0.8196419946045541
698,0.9663699616523237,0.6246350920970769
699,0.9746751758298622,0.6059115299152982
700,0.4226356204627142,0.05586158214410619
701,0.9580294907472385,0.09624548792738286
702,0.9891373521226314,0.27703823012209583
703,0.7554984416481669,0.24713553980802172
704,0.99037787574499,0.5976256743554494
705,0.9948582937562066,0.4292961052906641
